Region,Address,UnitNo,PostalCode,Lat,Long,,,
North West,"WCEGA TOWER21 BUKIT BATOK CRESCENT LEVEL 1 (NEAR LIFT LOBBY)",,658065,1.337164,103.759705,,,
North West,"WEST MALL1 BUKIT BATOK CENTRAL",,658713,1.349649,103.749107,,,
North West,"WESTLITE - MANDAI DORMITORY34 MANDAI ESTATE",,729940,1.4390287,103.8026867,,,
North West,"WOODLANDS CIVIC CENTRE 900 SOUTH WOODLANDS DRIVE #03-07",#03-07,730900,1.4348344,103.7867518,,,
North West,"WOODLANDS GALAXY COMMUNITY CLUB31 WOODLANDS AVENUE 6",,738991,1.4390287,103.8026867,,,
North West,"WOODLANDS HDB BRANCH OFFICE - STATION 1900 SOUTH WOODLANDS DRIVE, CIVIC CENTRE #03-00",#03-00,730900,1.435152,103.787195,,,
North West,"WOODLANDS HDB BRANCH OFFICE - STATION 2900 SOUTH WOODLANDS DRIVE, CIVIC CENTRE #03-01",#03-01,730900,1.435152,103.787195,,,
North West,"WOODLANDS MART - STATION 1768 WOODLANDS AVENUE 6",,730768,1.445962,103.798159,,,
North West,"WOODLANDS MART - STATION 2768 WOODLANDS AVENUE 6",,730768,1.445962,103.798159,,,
North West,"WOODLANDS MRT STATION30 WOODLANDS AVENUE 2",,738343,1.4372567,103.7871623,,,
North West,"WOODLANDS NORTH PLAZA - STATION 1883 WOODLANDS STREET 82",,730883,1.442844,103.790366,,,
North West,"WOODLANDS NORTH PLAZA - STATION 2883 WOODLANDS STREET 82",,730883,1.442844,103.790366,,,
North West,"WOODLANDS POLYCLINICS10 WOODLANDS STREET 31",,738579,1.430806,103.775072,,,
North West,"YEW TEE MRT STATION61 CHOA CHU KANG DRIVE",,689715,1.397314,103.74739,,,
North West,"YEW TEE SHOPPING CENTRE - STATION 1622 CHOA CHU KANG STREET 62",,680622,1.398277,103.747186,,,
North West,"YEW TEE SHOPPING CENTRE - STATION 2622 CHOA CHU KANG STREET 62",,680622,1.398277,103.747186,,,
North West,"YISHUN MRT STATION301 YISHUN AVENUE 2",,769093,1.429387,103.8350907,,,
North West,"YISHUN POLYCLINICS100 YISHUN CENTRAL",,768826,1.4234706,103.8371857,,,
North West,"YISHUN SAPPHIRE CLUB HOUSE44 CANBERRA DRIVE",,768435,1.4391732,103.8297943,,,
South East,112 KATONG 112 EAST COAST ROAD #01-1317,#01-1317,428802,1.305511,103.904622,,,
South East,"AIRLINE HOUSE25 AIRLINE ROAD",,819829,1.377201,103.997269,,,
South East,"AIRPORT POLICE STATION - STATION 135 AIRPORT BOULEVARD",,819660,1.343325,103.981431,,,
South East,"AIRPORT POLICE STATION - STATION 235 AIRPORT BOULEVARD",,819660,1.343325,103.981431,,,
South East,"ALJUNIED MRT STATION81 LORONG 25 GEYLANG",,388310,1.316169,103.882721,,,
South East,"BEDOK COMMUNITY CLUB850 NEW UPPER CHANGI ROAD",,467352,1.324349,103.935899,,,
South East,"BEDOK MALL311 UPPER NEW CHANGI ROAD BASEMENT 1",,467360,1.3250556,103.9392918,,,
South East,"BEDOK MRT STATION315 NEW UPPER CHANGI ROAD",,467347,33.771558,112.889509,,,
South East,"BEDOK POINT799 NEW UPPER CHANGI ROAD",,467351,1.324516,103.932292,,,
South East,"BEDOK PUBLIC LIBRARY21 BEDOK NORTH STREET 1 #01-00",#01-00,469659,1.326906,103.930655,,,
South East,"CBP THE SIGNATURE51 CHANGI BUSINESS PARK CENTRAL 2 #01-K1",#01-K1,486066,1.334908,103.964995,,,
South East,"CHANGI CITY POINT5 CHANGI BUSINESS PARK CENTRAL 1",,486038,1.336056,103.963981,,,
South East,"CHEERS BEDOK NORTH539 BEDOK NORTH STREET 3 #01-625",#01-625,460539,1.331305,103.925109,,,
South East,"CHINESE SWIMMING CLUB21 & 34 AMBER ROAD",,439870,1.300211,103.900423,,,
South East,"CISCO CENTRE20 JALAN AFIFI #01-02",#01-02,409179,1.322415,103.892082,,,
South East,"CITI MICROBRANCH CHANGI BUSINESS PARKNO 3 CHANGI BUSINESS PARK CRESENT",,486026,1.334129,103.965824,,,
South East,"CITIBANK PARKWAY PARADE80 MARINE PARADE ROAD #01-02",#01-02,449269,1.301072,103.905281,,,
South East,"DBS ASIA HUB2 CHANGI BUSINESS PARK CRESENT",,486029,1.332843,103.965234,,,
South East,"DBS TAI SENG26 TAI SENG STREET #01-292",#01-292,534057,1.3369098,103.8891207,,,
South East,"EAST COAST LAGOON FOOD VILLAGE1220 EAST COAST PARKWAY",,468960,1.30668,103.935039,,,
South East,"EAST COAST PARK CARPARK C3EAST COAST PARKWAY",,449877,1.302508,103.915855,,,
South East,"EAST COAST PARK VISITOR CENTEREAST COAST PARK AREA BASEMENT 2, EAST COAST PARKWAY",,449874,1.297597,103.90035,,,
South East,"ESSO BEDOK NORTH99 BEDOK NORTH ROAD",,469667,1.328266,103.939687,,,
South East,"ESSO EAST COAST239/255 EAST COAST ROAD",,428931,1.307947,103.907848,,,
South East,"ESSO GEYLANG LORONG 38638 GEYLANG ROAD",,389569,1.31437,103.888845,,,
South East,"ESSO MACPHERSON101 MACPHERSON ROAD",,348501,1.328689,103.871876,,,
South East,"ESSO UPPER CHANGI ROAD955 UPPER CHANGI ROAD NORTH",,507662,1.359713,103.969784,,,
South East,"EUNOS COMMUNITY CLUB180 BEDOK RESERVOIR ROAD",,479220,1.332658,103.915479,,,
South East,"EUNOS MRT STATION30 EUNOS CRESENT",,409423,1.319782,103.902892,,,
South East,"EXPO MRT STATION21 CHANGI SOUTH AVENUE 1",,486065,1.334717,103.961688,,,
South East,"FENGSHAN COMMUNITY CLUB20 BEDOK NORTH STREET 2",,469644,1.330726,103.936612,,,
South East,"GEYLANG SERAI MARKET & FOOD CENTRE1 GEYLANG SERAI",,402001,1.316716,103.898214,,,
South East,"GREAT EASTERN CHANGI200 CHANGI ROAD",,419734,1.317256,103.903484,,,
South East,"IECON ACTIVE EXPRESS MART36 CIRCUIT ROAD #01-412",#01-412,370036,1.328989,103.886929,,,
South East,"IECON LI FENG YUAN78 CIRCUIT ROAD #01-484",#01-484,370078,1.327882,103.885268,,,
South East,"KAKI BUKIT COMMUNITY CLUB670 BEDOK NORTH STREET 3",,469627,1.333317,103.926892,,,
South East,"KALLANG MRT STATION5 SIMS AVENUE",,387405,1.311472,103.871353,,,
South East,"KAMPONG UBI COMMUNITY CLUB10 JALAN UBI #01-01",#01-01,409075,1.317871,103.900624,,,
South East,"KEMBANGAN MRT STATION55 SIMS AVENUE EAST",,416551,16.216966,74.434976,,,
South East,"LAGUNA NATIONAL GOLF AND COUNTRY CLUB11 LAGUNA GOLF GREEN",,488047,1.32388,103.963164,,,
South East,"LAVENDER MRT STATION50 KALLANG ROAD",,208699,1.307527,103.863101,,,
South East,"LIAN SOON AMENITY CENTRE91 ALPS AVENUE",,498787,1.37568,104.002665,,,
South East,"MACPHERSON COMMUNITY CLUB400 PAYA LEBAR WAY",,379131,1.323438,103.88467,,,
South East,"MARINE PARADE TOWN COUNCIL153 SERANGOON NORTH AVENUE 1",,550153,1.369972,103.872411,,,
South East,"MARINE PARADE TOWN COUNCIL226 SERANGOON AVENUE 4",,550226,1.356886,103.870712,,,
South East,"MARINE PARADE TOWN COUNCIL266 SERANGOON CENTRAL DRIVE",,550266,1.353432,103.871399,,,
South East,"MARINE PARADE TOWN COUNCIL326 SERANGOON AVENUE 3",,550326,1.350383,103.86899,,,
South East,"MARINE PARADE TOWN COUNCIL - MARINE TERRACE OFFICE50 MARINE TERRACE #01-265",#01-265,440050,1.305042,103.915939,,,
South East,"MARINE PARADE TOWN COUNCIL - OLD AIRPORT ROAD51 OLD AIRPORT ROAD",,390051,1.308248,103.885894,,,
South East,"MASJID KASSIM448 CHANGI ROAD",,419975,1.31903,103.912232,,,
South East,"MAYBANK BEDOK210 NEW UPPER CHANGI ROAD",,460210,1.324715,103.931685,,,
South East,"MAYBANK MARINE PARADE87 MARINE PARADE CENTRAL",,440087,1.302638,103.905569,,,
South East,"NEX SHOPPING MALL - STATION 123 SERANGOON CENTRAL #B1-00",#B1-00,556083,1.350644,103.871806,,,
South East,"NEX SHOPPING MALL - STATION 223 SERANGOON CENTRAL #B1-00",#B1-00,556083,1.350644,103.871806,,,
South East,"NEX SHOPPING MALL - STATION 323 SERANGOON CENTRAL #02-00",#02-00,556083,1.350644,103.871806,,,
South East,"NEX SHOPPING MALL - STATION 423 SERANGOON CENTRAL #03-00",#03-00,556083,1.350644,103.871806,,,
South East,"PARKWAY PARADE80 MARINE PARADE ROAD",,449269,1.301072,103.905281,,,
South East,"PAYA LEBAR MRT STATION30 PAYA LEBAR ROAD",,409006,29.387905,108.782407,,,
South East,"POSB 1024 TAI SENG (TAI SENG INDUSTRIAL ESTATE)1024 TAI SENG AVENUE",,534414,1.335655,103.892303,,,
South East,"POSB 13 JALAN EMPAT13 JALAN EMPAT",,390013,1.307053,103.883466,,,
South East,"POSB 133 BEDOK NORTH133 BEDOK NORTH AVENUE 3",,460133,1.327608,103.935474,,,
South East,"POSB 18 BEDOK SOUTH18 BEDOK SOUTH",,460018,51.78294,55.121647,,,
South East,"POSB 37 CIRCUIT ROAD37 CIRCUIT ROAD",,370037,1.328302,103.887176,,,
South East,"POSB 511 BEDOK NORTH511 BEDOK NORTH STREET 3",,460511,1.333244,103.930561,,,
South East,"POSB 514 CHAI CHEE LANE514 CHAI CHEE LANE",,469029,1.330703,103.918215,,,
South East,"POSB 59 MARINE TERRACE59 MARINE TERRACE",,440059,1.30588,103.914506,,,
South East,"POSB 717 TAMPINES717 TAMPINES STREET 72",,520717,1.358856,103.935075,,,
South East,"POSB 72 BEDOK SOUTH72 BEDOK SOUTH AVENUE 3",,460072,1.320391,103.943611,,,
South East,"POSB 844 TAMPINES 844 TAMPINES STREET 82",,520844,1.352108,103.936474,,,
South East,"POSB 9 EUNOS9 EUNOS CRESENT #01 -14A",#01 -14A,400009,48.784739,44.574725,,,
South East,"POSB 938 TAMPINES938 TAMPINES AVENUE 5",,520938,1.347958,103.941706,,,
South East,"POSB BEDOK NORTH539 BEDOK NORTH STREET 3 #01-01/02",#01-01/02,460539,1.331305,103.925109,,,
South East,"POSB BLOCK 10 HAIG RD10 HAIG ROAD",,430010,1.314855,103.895652,,,
South East,"POSB CHAI CHEE25A CHAI CHEE ROAD",,461025,1.323408,103.924153,,,
South East,"POSB CHANGI VILLAGE2 CHANGI VILLAGE",,500002,17.360559,78.478036,,,
South East,"POSB KATONG SHOPPING CENTER865 MOUNBATTEN ROAD",,437844,1.303746,103.901182,,,
South East,"POSB SAFRA RESORT10 CHANGI COAST WALK",,499739,1.317675,103.974319,,,
South East,"RHB GEYLANG ROAD537 GEYLANG ROAD #B4-K3",#B4-K3,389492,1.313736,103.885155,,,
South East,"RHB KATONG14-18 EAST COAST ROAD",,428741,1.304117,103.902379,,,
South East,"SIA TRAINING CENTRE720 UPPER CHANGI ROAD EAST",,486852,1.345815,103.965869,,,
South East,,,819642,1.362159,103.990051,,,
South East,,,819643,1.355322,103.988337,,,
South East,,,819663,1.356716,103.98651,,,
South East,"SPC BEDOK101 BEDOK NORTH ROAD",,469678,1.327927,103.939713,,,
South East,"SPC MACPHERSON429 MACPHERSON ROAD",,368140,1.331888,103.880302,,,
South East,"SPC MOUNTBATTEN710 MOUNTBATTEN ROAD",,437734,1.302035,103.884384,,,
South East,"SPC TANJONG KATONG1 SWANAGE ROAD",,437168,1.308311,103.894684,,,
South East,"SPC UPPER EAST COAST157 UPPER EAST COAST ROAD",,455253,1.313866,103.930981,,,
South East,"STANDARD CHARTERED MARINE PARADE87 MARINE PARADE CENTRAL #01-520",#01-520,440087,1.302638,103.905569,,,
South East,"TANAH MERAH MRT STATION920 NEW UPPER CHANGI ROAD",,467356,1.327337,103.946551,,,
South East,"TANJONG PAGAR - QUEENSWAY HDB BRANCH OFFICE46 COMMONWEALTH DRIVE",,143046,1.298419,103.797588,,,
South East,"TANJONG PAGAR TOWN COUNCIL - STATION 1166 BUKIT MERAH CENTRAL",,150166,1.282838,103.817549,,,
South East,"TOUCH CENTRE3 MARINE PARADE CENTRAL",,449409,1.301923,103.907432,,,
South East,"TRINITY CHRISTIAN CHURCH247 PAYA LEBAR ROAD",,409045,1.331672,103.889121,,,
South West,"628 SENJA ROAD628 SENJA ROAD #01-K1",#01-K1,670628,1.385118,103.760105,,,
South West,"ACACIA LODGE540 BUKIT BATOK STREET 23",,659553,1.339981,103.75572,,,
South West,"ADAM ROAD FOOD CENTRE2 ADAM ROAD",,283876,1.324088,103.814086,,,
South West,"AIA ALEXANDRA371 ALEXANDRA ROAD",,159963,1.284818,103.802355,,,
South West,"ALEXANDRA HOSPITAL378 ALEXANDRA ROAD",,159964,1.287587,103.801364,,,
South West,"ALEXANDRA POINT BLOCK A438A ALEXANDRA ROAD",,119967,1.277325,103.800274,,,
South West,"ALEXANDRA RETAIL CENTRE - STATION 1460 ALEXANDRA ROAD LEVEL 1",,119963,1.273673,103.801381,,,
South West,"ALEXANDRA RETAIL CENTRE - STATION 2460 ALEXANDRA ROAD LEVEL 1",,119963,1.273673,103.801381,,,
South West,"ANCHORPOINT370 ALEXANDRA ROAD",,159953,1.288541,103.805249,,,
South West,"AVERY LODGE2D JALAN PAPAN",,619415,1.320429,103.730124,,,
South West,"AYER RAJAH AMENITY CENTRE69 AYER RAJAH CRESCENT",,139961,1.296167,103.787009,,,
South West,"BIOPOLIS @ ONE NORTH MATRIX BLOCK30 BIOPOLIS STREET",,138671,1.303452,103.792414,,,
South West,"BOON LAY MRT STATION301 BOON LAY WAY",,649846,1.338717,103.706071,,,
South West,"BOON LAY SHOPPING CENTRE - STATION 1221 BOON LAY PLACE",,640221,1.346517,103.712422,,,
South West,"BOON LAY SHOPPING CENTRE - STATION 2221 BOON LAY PLACE",,640221,1.346517,103.712422,,,
South West,"BUKIT BATOK MRT STATION10 BUKIT BATOK CENTRAL",,659958,1.349046,103.749569,,,
South West,"BUKIT BATOK POLYCLINICS50 BUKIT BATOK WEST",,659164,1.351972,103.747924,,,
South West,"BUKIT GOMBAK MRT STATION802 BUKIT BATOK WEST AVENUE 5",,659083,1.359012,103.751888,,,
South West,"BUKIT PANJANG PLAZA - STATION 11 JELEBU ROAD",,677743,1.379962,103.764153,,,
South West,"BUKIT PANJANG PLAZA - STATION 21 JELEBU ROAD",,677743,1.379962,103.764153,,,
South West,"BUKIT PANJANG PLAZA - STATION 31 JELEBU ROAD",,677743,1.379962,103.764153,,,
South West,"BUKIT TIMAH MARKET & FOOD CENTRE51 UPPER BUKIT TIMAH ROAD",,588215,1.339521,103.776288,,,
South West,"BUKIT TIMAH SHOPPING CENTRE170 UPPER BUKIT TIMAH ROAD",,588173,1.340902,103.775963,,,
South West,"BUONA VISTA MRT STATION100 NORTH VISTA ROAD",,139345,1.307238,103.789937,,,
South West,"CASA CLEMENTI420A CLEMENTI AVENUE 1",,120420,1.310116,103.768984,,,
South West,"CENDEX CENTRE120 LOWER DELTA ROAD",,169208,1.280226,103.822926,,,
South West,"CHEERS CHOA CHU KANG303 CHOA CHU KANG AVENUE 4 #01-723",#01-723,680303,10.441288,76.346362,,,
South West,"CHINESE GARDEN MRT STATION151 BOON LAY WAY",,609959,1.34235,103.732342,,,
South West,"CHOA CHU KANG MRT STATIONCHOA CHU KANG AVENUE 4",,689810,1.385659,103.744252,,,
South West,"CHUA CHU KANG POLYCLINICS2 TECK WHYE CRESENT",,688846,1.382301,103.750669,,,
South West,"CITIBANK VIVOCITY BRANCH1 HARBOUR FRONT WALK #01-01",#01-01,098585,46.575603,-122.492277,,,
South West,"CITY HARVEST CHURCH - STATION 1NO 1 JURONG WEST STREET 91",,649041,1.342802,103.691852,,,
South West,"CITY HARVEST CHURCH - STATION 2NO 1 JURONG WEST STREET 91 #B2-00",#B2-00,486150,1.332875,103.959004,,,
South West,"CITY HARVEST CHURCH - STATION 3NO 1 JURONG WEST STREET 91",,649041,1.342802,103.691852,,,
South West,"CIVIL SERVICE COLLEGE31 NORTH BUONA VISTA ROAD",,275983,1.309322,103.79165,,,
South West,"CLEMENTI CAMP26 CLEMENTI LOOP",,129817,1.329805,103.761462,,,
South West,"CLEMENTI COMMUNITY CLUB220 CLEMENTI AVENUE 4",,129880,1.319023,103.768076,,,
South West,"CLEMENTI MRT STATION3150 COMMONWEALTH AVENUE WEST",,129580,1.315483,103.765041,,,
South West,"CMPB, DEFENCE TECHNOLOGY TOWER (CANTEEN)2 5 DEPOT ROAD",,109682,1.28031,103.814102,,,
South West,"COMMONWEALTH CRESCENT HAWKER CENTRE31 COMMONWEALTH CRESCENT",,149644,1.29543,103.8057218,,,
South West,"COMMONWEALTH MRT STATION375 COMMONWEALTH AVENUE WEST",,149735,1.302653,103.798047,,,
South West,"CPF JURONG BRANCH - STATION 121 JURONG EAST STREET 13 #01-01",#01-01,609646,1.335135,103.739645,,,
South West,"CPF JURONG BRANCH - STATION 221 JURONG EAST STREET 13 #01-01",#01-01,609646,1.335135,103.739645,,,
South West,"CSC @ BUKIT BATOK91 BUKIT BATOK WEST AVENUE 2",,659206,1.352618,103.749398,,,
South West,"DAWSON PLACE - STATION 157 DAWSON ROAD #01-K1",#01-K1,147057,1.292802,103.810934,,,
South West,"DAWSON PLACE - STATION 257 DAWSON ROAD #01-K1",#01-K1,147057,1.292802,103.810934,,,
South West,"DBS ARC460 ALEXANDRA ROAD",,119963,1.273673,103.801381,,,
South West,"DBS NUS YUSOF ISYAK HOUSE10 KENT RIDGE",,119260,1.294229,103.771172,,,
South West,"DBS QUAYSIDE ISLE @ SENTOSA COVE31 OCEAN VIEW",,098375,47.107955,-122.311436,,,
South West,DBS,,139651,1.309126,103.78126,,,
South West,"DBS TRADEHUB 2118 BOON LAY WAY",,609965,1.328092,103.754847,,,
South West,"DBS TT INTERNATIONAL TRADEPARK (THE FURNITURE MALL)10 TOH GUAN ROAD",,608838,1.332345,103.748224,,,
South West,"DEPOT HEIGHT SHOPPING CENTRE - STATION 1108 DEPOT ROAD",,100108,40.020384,116.456008,,,
South West,"DEPOT HEIGHT SHOPPING CENTRE - STATION 2 108 DEPOT ROAD",,100108,40.020384,116.456008,,,
South West,"DOVER MRT STATION200 COMMONWEALTH AVENUE WEST",,138677,1.311318,103.778798,,,
South West,"ENTERPRISE HUB48 TOH GUAN ROAD EAST",,608586,1.337078,103.754725,,,
South West,"ENV JALAN BUKIT MERAH4545 JALAN BUKIT MERAH",,159466,1.286109,103.807103,,,
South West,"ESSO BUKIT BATOK813 BUKIT BATOK WEST AVENUE 5",,659084,1.366663,103.75054,,,
South West,"ESSO CHOA CHU KANG WAY31 CHOA CHU KANG WAY",,688786,1.377611,103.750136,,,
South West,"ESSO JALAN AHMAD IBRAHIM302 JALAN AHMAD IBRAHIM",,619594,1.325017,103.724768,,,
South West,"ESSO JURONG KECHIL37 JALAN JURONG KECHIL",,598577,1.339937,103.774764,,,
South West,"ESSO M-D PETROLEUM50 CHOA CHU KANG DRIVE",,689716,1.395174,103.747007,,,
South West,"FARMART CENTRE67 SUNGEI TENGAH ROAD #B3-K1",#B3-K1,699008,1.381899,103.726131,,,
South West,"FUSIONPOLIS3 FUSIONPOLIS WAY",,138633,1.299036,103.78756,,,
South West,"GEK POH SHOPPING CENTRE - STATION 1762 JURONG WEST STREET 75",,640762,1.349156,103.698195,,,
South West,"GEMPLUS OFFICE12 AYER RAJAH CRESCENT",,139941,1.296576,103.78794,,,
South West,"GIANT BUKIT BATOK284 BUKIT BATOK EAST AVENUE 3 #04-15",#04-15,650284,1.346808,103.75726,,,
South West,"GIANT VIVOCITY1 HARBOUR FRONT WALK",,098585,46.575603,-122.492277,,,
South West,"HOMETEAM NS BUKIT BATOK 2 BUKIT BATOK WEST AVENUE 7",,659003,1.365784,103.748504,,,
South West,"HONG KAH TOWN COUNCIL140 TECK WHYE LANE #01-00",#01-00,680140,1.380004,103.753025,,,
South West,"HONG KAH TOWN COUNCIL372 BUKIT BATOK STREET 31 #01-00",#01-00,650372,1.359015,103.751101,,,
South West,"HONG KAH TOWN COUNCIL962 JURONG WEST STREET 91",,640962,1.341727,103.691672,,,
South West,"HONG KAH TOWN COUNCIL - KEAT HONG SHOPPING CENTRE253 CHOA CHU KANG AVENUE 1",,680253,1.377542,103.744413,,,
South West,"ICON @ INTERNATIONAL BUSINESS PARK3A INTERNATIONAL BUSINESS PARK",,609935,1.3276,103.749234,,,
South West,"IECON CHOP CHUAN LEONG28 JALAN BUKIT MERAH #01-4466",#01-4466,152028,1.286355,103.809689,,,
South West,"IECON LIM THIONG BENG453 JURONG WEST STREET 42 #01-K1",#01-K1,640453,1.351389,103.717685,,,
South West,"IECON MING HUAT MINIMART727 JURONG WEST AVENUE 5 #01-190",#01-190,640727,1.345712,103.69787,,,
South West,"IECON RONG XING PTE LTD75D REDHILL ROAD #01-92",#01-92,154075,1.288515,103.815713,,,
South West,"IECON SIN YEW LEONG354 CLEMENTI AVENUE 2 #01-223",#01-223,120354,1.313528,103.770778,,,
South West,"IECON TECK GUAN77 TELOK BLANGAH DRIVE #01-228",#01-228,100077,1.273906,103.808521,,,
South West,"IKEA ALEXANDRA317 ALEXANDRA ROAD",,159965,1.288155,103.805666,,,
South West,"IMM LEVEL 1 - STATION 22 JURONG EAST STREET 21",,609601,1.334938,103.746872,,,
South West,"IMM LEVEL 1 - STATION 32 JURONG EAST STREET 21",,609601,1.334938,103.746872,,,
South West,"IMM LEVEL 2 - STATION 12 JURONG EAST STREET 21",,609601,1.334938,103.746872,,,
South West,"IQUEST @ INTERNATIONAL BUSINESS PARK27 INTERNATIONAL BUSINESS PARK",,609924,1.325937,103.746759,,,
South West,"ITE COLLEGE WEST (CHOA CHU KANG)1 CHOA CHU KANG GROVE",,688236,1.374852,103.751746,,,
South West,"J CUBE - STATION 12 JURONG EAST CENTRAL 1 BASEMENT 1",,609731,1.33352,103.740277,,,
South West,"J CUBE - STATION 22 JURONG EAST CENTRAL 1 LEVEL 4",,609731,1.33352,103.740277,,,
South West,"JEM52 JURONG GATEWAY ROAD #B1-K1",#B1-K1,608550,1.3322805,103.7433378,,,
South West,"JTC SUMMIT8 JURONG TOWN HALL ROAD",,609434,1.331037,103.741504,,,
South West,"JURONG CAMP 229 JURONG WEST STREET 91, AFPN 1582",,649042,1.33915,103.688374,,,
South West,"JURONG DORMITORY36 PENJURU PLACE",,608560,1.316245,103.732232,,,
South West,"JURONG POINT - STATION 11 JURONG WEST CENTRAL LEVEL 1",,648886,1.339874,103.706464,,,
South West,"JURONG POINT - STATION 21 JURONG WEST CENTRAL LEVEL 1",,648886,1.339874,103.706464,,,
South West,"JURONG POLYCLINICS190 JURONG EAST AVENUE 1",,609788,1.349792,103.730619,,,
South West,"JURONG REGIONAL LIBRARY21 JURONG EAST CENTRAL",,609732,1.332892,103.73951,,,
South West,"JURONG TOWN COUNCIL135 JURONG GATEWAY ROAD",,600135,1.333788,103.739684,,,
South West,"JURONG TOWN COUNCIL154A BUKIT BATOK WEST AVENUE 8",,651154,1.347399,103.743673,,,
South West,"JURONG TOWN COUNCIL252 JURONG EAST STREET 24",,600252,1.343415,103.738456,,,
South West,"JURONG TOWN COUNCIL252 JURONG EAST STREET 24",,600252,1.343415,103.738456,,,
South West,"JURONG TOWN COUNCIL255 JURONG EAST STREET 24",,600255,1.344288,103.737778,,,
South West,"JURONG TOWN COUNCIL286E TOH GUAN ROAD",,605286,1.339312,103.745175,,,
South West,"JURONG TOWN COUNCIL308 CLEMENTI AVENUE 4",,120308,1.321165,103.76687,,,
South West,"JURONG TOWN COUNCIL345 JURONG EAST STREET 31",,600345,1.345526,103.731146,,,
South West,"JURONG TOWN COUNCIL492 JURONG WEST",,640492,1.350203,103.724268,,,
South West,"JURONG TOWN COUNCIL630 BUKIT BATOK CENTRAL",,650630,1.349812,103.749935,,,
South West,"JURONG TOWN COUNCIL632 BUKIT BATOK CENTRAL",,650632,1.349353,103.750512,,,
South West,"JURONG WEST SPORT & RECREATION CENTRE20 JURONG WEST STREET 93",,648965,1.338574,103.694113,,,
South West,"KIM SAN LENG (BUKIT PANJANG)259 BUKIT PANJANG #01-36",#01-36,671259,1.377432,103.77279,,,
South West,"KIM SAN LENG (JURONG EAST)202 JURONG EAST",,600202,1.336786,103.742965,,,
South West,"LAKESIDE MRT STATION201 BOON LAY WAY",,649845,1.344394,103.720999,,,
South West,"LAURELS SUPERMARKET2 PANDAN VALLEY ULU PANDAN ROAD #B1-204",#B1-204,597626,1.320431,103.778992,,,
South West,"LOT 1 SHOPPER'S MALL - STATION 121 CHOA CHU KANG AVENUE 4",,689812,1.384848,103.745046,,,
South West,"LOT 1 SHOPPER'S MALL - STATION 221 CHOA CHU KANG AVENUE 4",,689812,1.384848,103.745046,,,
South West,"M1 SHOP10 INTERNATIONAL BUSINESS PARK",,609928,1.325497,103.74904,,,
South West,"MDIS UNICAMPUS HOSTEL501 STIRLING ROAD",,148951,1.296864,103.800775,,,
South West,"MINDEF BUILDING212 GOMBAK DRIVE",,669645,1.370436,103.758669,,,
South West,"NANYANG TECHNOLOGICAL UNIVERSITY BUS STOP CANTEEN 235 STUDENT WALK",,639548,1.348251,103.685797,,,
South West,"NANYANG TECHNOLOGICAL UNIVERSITY NORTH SPINENANYANG NORTH SPINE, 76 NANYANG AVENUE",,637331,1.34715,103.680099,,,
South West,"NANYANG TECHNOLOGICAL UNIVERSITY SOUTH SPINENANYANG SOUTH SPINE, 50 NANYANG AVENUE",,639798,1.344233,103.680142,,,
South West,"NATIONAL UNIVERSITY HOSPITAL KENT RIDGE WING5 LOWER KENT RIDGE LEVEL 3",,119074,1.294736,103.782853,,,
South West,"NATIONAL UNIVERSITY HOSPITAL MAIN BUILDING5 LOWER KENT RIDGE LEVEL1",,119074,1.294736,103.782853,,,
South West,"NGEE ANN POLYTECHNIC535 CLEMENTI ROAD",,599489,1.332823,103.772471,,,
South West,"NUS BLOCK ADMIN10 KENT RIDGE CRESCENT",,119260,1.294229,103.771172,,,
South West,"NUS BLOCK E49 ENGINEERING DRIVE #04-00",#04-00,117576,1.299144,103.770845,,,
South West,"NUS BUKIT TIMAH CAMPUS469 BUKIT TIMAH ROAD",,259759,1.322485,103.818276,,,
South West,"NUS CUTOWN8 COLLEGE AVENUE WEST",,138608,1.3071809,103.7733071,,,
South West,"NUS LT 2710 KENT RIDGE CRESCENT",,119260,1.294229,103.771172,,,
South West,"PASIR LABA CAMP132 PASIR LABA ROAD",,637559,1.333874,103.671339,,,
South West,"PIONEER MALL - STATION 1638 JURONG WEST STREET 61",,640638,1.34152,103.696988,,,
South West,"POSB 16 TECK WHYE LANE16 TECK WHYE LANE",,680016,1.378556,103.754891,,,
South West,"POSB 18 TOH YI ROAD18 TOH YI DRIVE",,590018,15.78247,74.467217,,,
South West,"POSB 286E TOH GUAN286E TOH GUAN ROAD",,605286,1.339312,103.745175,,,
South West,"POSB 340 JURONG EAST340 JURONG EAST AVENUE 1",,600340,1.349963,103.730982,,,
South West,"POSB 347 JURONG EAST347 JURONG EAST",,600347,1.345236,103.731466,,,
South West,"POSB 379 CLEMENTI AVENUE 5379 CLEMENTI AVENUE 5",,120379,1.317928,103.767909,,,
South West,"POSB 412 PANDAN GARDENS412 PANDAN GARDENS",,600412,1.319743,103.746637,,,
South West,"POSB 494 JURONG WEST494 JURONG WEST STREET 41",,640494,1.349595,103.724924,,,
South West,"POSB 64 YUNG KUANG ROAD64 YUNG KUANG ROAD",,610064,30.636062,104.090931,,,
South West,"POSB 731 JURONG WEST 731 JURONG WEST STREET 71",,640731,1.345516,103.698697,,,
South West,"POSB 923 JURONG WEST923 JURONG WEST",,640923,1.339593,103.68983,,,
